label,tweet,clean_text_dl,clean_text_classical
fear,"Berat badanku 77kg, aku minder, aku takut di bully, aku takut mereka yg bilang cantik itu langsing bukan C A N T I K Aku juga takut dibilang ""Gapura Kecamatan"" #janganbullyaku [URL]",berat badanku kg aku minder aku takut di bully aku takut mereka yang bilang cantik itu langsing bukan sih a n t i ke aku juga takut dibilang gapura kecamatan,berat badan kg aku minder aku takut bully aku takut bilang cantik langsing bukan sih n t aku takut bilang gapura camat
sadness,"Satu hal yg terburuk dalam hidupku adalah, ketika aku tak langsung mengerjakan masalah yang seharusnya aku kerjakan , sering aku lakukan , padahal jam dinding sudah terus berpindah TUNDA TUNDA TUNDA TUNDA, SAMPAI KAU MENUA TUNDA LAPORAN",satu hal yang terburuk dalam hidupku adalah ketika aku tak langsung mengerjakan masalah yang seharusnya aku kerjakan sering aku lakukan padahal jam dinding sudah terus berpindah tunda tunda tunda tunda sampai kau menua tunda laporan,satu buruk hidup aku tak langsung kerja masalah aku kerja sering aku laku padahal jam dinding terus pindah tunda tunda tunda tunda kau tua tunda lapor
love,"Dia taruh jari telunjuknya di jidatku ""mangkanya! Beli susu tuh diminum, vitaminnya jangan kelewat! Kan ribet kalo mau jalan ke tempat umum tapi kamunya baru jalan 5menit udah kliyengan"" Aku senyum senyum sayang heheu",dia taruh jari telunjuknya di jidatku mangkanya beli susu tuh diminum vitaminnya jangan kelewat kan ribet kalo mau jalan ke tempat umum tapi kamunya baru jalan menit sudah kliyengan aku senyum senyum sayang heheu,taruh jari telunjuk jidat mangkanya beli susu tuh minum vitamin jangan lewat kan ribet kalo mau jalan tempat umum kamu baru jalan menit kliyengan aku senyum senyum sayang heheu
love,"Saat tadi 2 sejoli menyepakati berucap ikrar untuk sehidup semati, di hadapan keluarga dan orang tersayang tanpa merubah apa yang mereka yakini masing-masing kepada Sang Maha Cinta. Dan di tempat lain akhirnya sepasang manusia kembali bersatu di dalam pelukan-Nya.",saat tadi sejoli menyepakati berucap ikrar untuk sehidup semati di hadapan keluarga dan orang tersayang tanpa merubah apa yang mereka yakini masingmasing kepada sang maha cinta dan di tempat lain akhirnya sepasang manusia kembali bersatu di dalam pelukannya,tadi joli pakat ucap ikrar hidup semat hadap keluarga orang sayang rubah apa yakin masingmasing sang maha cinta tempat akhir pasang manusia satu peluk
happy,"Congratulations on your 1st Holly Communion, Xellent. Mommy,Papa, Ompung,Unty, Tulang, Bou, Uda &amp",congratulations on your st holly communion xellent mommypapa ompungunty tulang bou sudah ,congratulations your st holly communion xellent mommypapa ompungunty tulang bou
sadness,"eallaaaah paaak, bikin ngiri aja duduk berdua ama yayang ....#mesra #presidenterhebat #Iriana #firstladyIndonesia",eallaaaah pak bikin mengiri saja duduk berdua sama sayang,eallaaaah pak bikin iri duduk dua sama sayang
sadness,jakarta mulai gelap ditutup awan mendung #siap2 naro ember digerojogan#,jakarta mulai gelap ditutup awan mendung naro ember digerojogan,jakarta mulai gelap tutup awan mendung naro ember digerojogan
love,cium dulu sayang,cium dulu sayang,cium dulu sayang
sadness,[USERNAME] Udah dipaksa tapi aku bukan anak gem. Satu satunya yang ku bisa hanyalah candy crush Daripada mabar cuma dibentakin karena bego,sudah dipaksa tapi aku bukan anak gem satu satunya yang ku bisa hanyalah candy crush daripada mabar cuma dibentakin karena bego,paksa aku bukan anak gem satu satu ku hanya candy crush mabar cuma dibentakin bego
sadness,"Sedih bny penulisan resep yg tidak baku sdm, sdt, ruas, sejumput, secukupnya, even biji/buah termasuk tidak baku :(",sedih bny penulisan resep yang tidak baku sdm sdt ruas sejumput secukupnya even bijibuah termasuk tidak baku,sedih bny tulis resep baku sdm sdt ruas jumput cukup even bijibuah masuk baku
sadness,"Nah,seringnya nih msh ada oknum pejabat yg cm mau tunjangan sm duitnya aja, tp gak mau tgjwb atas isi dokumen atau kebijakannya. Bisanya nyalahin pelaksana. Untungnya di kantorku ndak ada yg spt itu.",nahseringnya nih masih ada oknum pejabat yang cuma mau tunjangan sama duitnya saja tapi enggak mau tgjwb atas isi dokumen atau kebijakannya bisanya menyalahkan pelaksana untungnya di kantorku indak ada yang seperti itu,nahseringnya nih oknum jabat cuma mau tunjang sama duit enggak mau tgjwb atas isi dokumen bijak bisa salah laksana untung kantor indak
happy,"[USERNAME] Hahaha samaa, aku bgitu ngliat oppa2 kore lgsg pgen bljr korea, nntn drama barat lgsg pgen bsa lncr english,ngliat bny ama mewart lgsg pgen bljr bhsa thai wkwkwlw",haha sama aku begitu ngliat oppa kore langsung pengin belajar korea menonton drama barat langsung pengin bisa lncr englishngliat bny sama mewart langsung pengin belajar bhsa thai wkwkwlw,haha sama aku ngliat oppa kore langsung pengin ajar korea tonton drama barat langsung pengin lncr englishngliat bny sama mewart langsung pengin ajar bhsa thai wkwkwlw
happy,"Waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat. Banyaknya teman yang sudah berkeluarga, mereka lah yang masih menemani hari2 libur ku untuk mengabiskan sisa waktu di rumah #HonorIndonesia #Honor7S",waktu yang kita gunakan lebih banyak di tempat makan atau sekedar duduk sambil menikmati es moci favorit dengan harga merakyat banyaknya teman yang sudah berkeluarga mereka lah yang masih menemani hari libur ku untuk mengabiskan sisa waktu di rumah,waktu guna lebih banyak tempat makan dar duduk nikmat es moci favorit harga rakyat banyak teman keluarga lah tani hari libur ku abis sisa waktu rumah
fear,Aku gatau tp knp akhir2 ini bnyk akun aneh yg ngefollow.. Serem2 lagi.. Aku harus apa?? Haruskah ganti uname? Delete acc trus buat baru?,aku enggak tau tapi kenapa akhir ini banyak akun aneh yang ngefollow seram lagi aku harus apa haruskah ganti uname delete acc terus buat baru,aku enggak tau akhir banyak akun aneh ngefollow seram aku apa harus ganti uname delete acc terus buat baru
anger,"Tolong ya [USERNAME] ditinjau ulang sama team nya kalo beneran mau ngundang dia. Ini udah termasuk sexual harassment. Mohon kebijakan ulangnya, terima ksih [URL]",tolong ya ditinjau ulang sama team nya kalo benaran mau ngundang dia ini sudah termasuk sexual harassment mohon kebijakan ulangnya terima kasih,tinjau ulang sama team nya kalo benar mau ngundang masuk sexual harassment mohon bijak ulang terima kasih
anger,Dimohon jangan paksa saya buat include dmn. Harap sopan dan jelas kalo mau bo jangan labil! Gajelas will be block!!!!!!! Tentu saja yg sudah taatin rule saya utamakan,dimohon jangan paksa saya buat include dimana harap sopan dan jelas kalo mau bo jangan labil enggak jelas will be block tentu saja yang sudah taatin rule saya utamakan,mohon jangan paksa buat include harap sopan jelas kalo mau bo jangan labil enggak jelas will be block taatin rule utama
love,"Seyakin apapun diri ini, diri kita semua, seyakin apapun itu jika ketetapan Allah yang demikian ya bisa berbuat apa?, tak ada daya, selain 'the power of doa'. [URL]",seyakin apapun diri ini diri kita semua seyakin apapun itu jika ketetapan allah yang demikian ya bisa berbuat apa tak ada daya selain the power of doa,yakin apa diri diri semua yakin apa tetap allah buat apa tak daya power doa
love,Berbaringlah dengan yang punya rasa..seperti rasa nyaman di foto ini.. Atau rasa sayang aku ke kamu..Eeaaaa #MaafEfekStress #EfekLDR #EfekLaparJuga [URL],berbaringlah dengan yang punya rasaseperti rasa nyaman di foto ini atau rasa sayang aku ke kamueeaaaa,baring punya rasaseperti rasa nyaman foto rasa sayang aku kamueeaaaa
sadness,"[USERNAME] [USERNAME] [USERNAME] Begitulah mereka. . . Benar kata pepatah ""kemarau setahun dihapus hujan sehari"" Miris sekali negeri ini. . . Sebegitunya demi kepentingan tertentu. . .",begitulah mereka benar kata pepatah kemarau setahun dihapus hujan sehari miris sekali negeri ini sebegitunya demi kepentingan tertentu,begitu benar kata pepatah kemarau tahun hapus hujan hari miris sekali negeri begitu penting tentu
anger,"Ada yg teriak2 Indonesia di serang TKA asal china, padahal ada wan abud yg order plastik sampah sampe Jerman...9M bisa bikin pabriknya kali ya...#goindonesia",ada yang teriak indonesia di serang tka asal china padahal ada wan abud yang order plastik sampah sampai jermanm bisa bikin pabriknya kali ya,teriak indonesia serang tka asal china padahal wan abud order plastik sampah jermanm bikin pabrik kali
fear,"gue bingung dong ini sebenernya gue ga cocok atau cara make gue salah, mau lanjut make takut muka gue nambah ga karuan nanti, mau berhenti sayang bok msh banyak bet",gue bingung dong ini sebenarnya gue enggak cocok atau cara memakai gue salah mau lanjut memakai takut muka gue menambah enggak karuan nanti mau berhenti sayang bok masih banyak banget,gue bingung dong benar gue enggak cocok cara pakai gue salah mau lanjut pakai takut muka gue tambah enggak karuan mau henti sayang bok banyak banget
anger,WARGA MASYARAKAT SINGGAHAN TOLAK SEGALA BENTUK HOAX DAN MENDUKUNG PILKADA DAMAI . . . . #tolakhoax #lawanhoax #pilkadadamai2018 [URL],warga masyarakat singgahan tolak segala bentuk hoax dan mendukung pilkada damai,warga masyarakat singgah tolak segala bentuk hoax dukung pilkada damai
anger,dunia ini memang keras kalau menghadapinya dengan lembek ya tidak-usah hidup !,dunia ini memang keras kalau menghadapinya dengan lembek ya tidakusah hidup,dunia memang keras kalau hadap lembek tidakusah hidup
anger,Wahai kalian para sok pejuang Di mana kalian saat ini Via Vallen adalah aset Bangsa yang tersisa yang akan direbut oleh Bangsa Lain. Apakah kalian hanya diam?! #OldMoneyGakNgerasain,wahai kalian para sok pejuang di mana kalian saat ini via vallen adalah aset bangsa yang tersisa yang akan direbut oleh bangsa lain apakah kalian hanya diam,wahai kalian sok juang mana kalian via vallen aset bangsa sisa rebut bangsa kalian diam
sadness,"Apa cuma gue disini yg berpikir kalo perempuan tidak pernah menjadi pemilik seseorang secara utuh & hanya milik suami beserta keluarganya dari perspektif agama? Agak disturbing sih buat resolusi konflik rumah tangga sedangkan karakter ortu suami & suami jelek, istri kudu piye?!",apa cuma gue disini yang berpikir kalo perempuan tidak pernah menjadi pemilik seseorang secara utuh hanya milik suami beserta keluarganya dari perspektif agama agak disturbing sih buat resolusi konflik rumah tangga sedangkan karakter orang tua suami suami jelek istri kudu piye,apa cuma gue sini pikir kalo perempuan pernah jadi milik orang utuh milik suami serta keluarga perspektif agama disturbing sih buat resolusi konflik rumah tangga karakter orang tua suami suami jelek istri kudu piye
happy,"Kmrn lusa waktu break di kantin tiba2 bapak CEO duduk di samping dan cerita life after marriage nya. Ada satu hal unik yang beliau pesan ke saya jangan pernah hidup dengan mantan pecandu narkoba, dalam hati Thanks God, You saved me from the wrong people",kemarin lusa waktu break di kantin tiba bapak ceo duduk di samping dan cerita life after marriage nya ada satu hal unik yang beliau pesan ke saya jangan pernah hidup dengan mantan pecandu narkoba dalam hati thanks god you saved me from the wrong people,kemarin lusa waktu break kantin tiba bapak ceo duduk samping cerita life after marriage nya satu unik beliau pesan jangan pernah hidup mantan candu narkoba hati thanks god saved from wrong people
happy,Terimakasih telah menuangkanya dalam cerita dn kemudian di posting dlm sebuah blog. Setidaknya semakin tau pasti bagaimana perjalanan kalian.,terimakasih telah menuangkanya dalam cerita dan kemudian di posting dalam sebuah blog setidaknya semakin tau pasti bagaimana perjalanan kalian,terimakasih menuangkanya cerita kemudian posting buah blog makin tau bagaimana jalan kalian
sadness,"Woah... buat urusan difitnah, dimusuhin, dibikin gamau sekolah gara2 gaada yg mau temenan, trauma setiap minggu malam karena besok paginya sekolah, dibikin malu didepan banyak orang. Aku sudah melewati itu semua.",woah buat urusan difitnah dimusuhin dibikin enggak mau sekolah gara enggak ada yang mau berteman trauma setiap minggu malam karena besok paginya sekolah dibikin malu didepan banyak orang aku sudah melewati itu semua,woah buat urus fitnah dimusuhin bikin enggak mau sekolah gara enggak ada mau teman trauma minggu malam besok pagi sekolah bikin malu depan banyak orang aku lewat semua
sadness,"Aku cuma bisa ngucapin terima kasih kepada mantan yang telah memberi pelajaran bahwa cinta tak semanis yang dibayangkan, membuatku bahagia, dan mengajarkan aku banyak hal.",aku cuma bisa mengucapkan terima kasih kepada mantan yang telah memberi pelajaran bahwa cinta tak semanis yang dibayangkan membuatku bahagia dan mengajarkan aku banyak hal,aku cuma ucap terima kasih mantan beri ajar cinta tak seman bayang buat bahagia ajar aku banyak
sadness,"[USERNAME] pake arkana? gue gabisa main tapi selalu diajarin. terus jadi inget, sampe set-nya, TI 2018, dendi, miracle and etc :( td sore abis streaming. eh ga nanya ya......",pakai arkana gue enggak bisa main tapi selalu diajari terus jadi ingat sampai setnya ti dendi miracle and etc tadi sore habis streaming eh enggak bertanya ya,pakai arkana gue enggak bisa main selalu ajar terus jadi ingat set ti dendi miracle etc tadi sore habis streaming eh enggak tanya
fear,"btw ya beneran ngeri sih olx sekarang ladang penipu. barusan pajang barang dan lgsng ada 2 orang tanya. yang 1 minta cod tp maksa banget, yang 1 minta mandiri e-cash",btw ya benaran ngeri sih olx sekarang ladang penipu barusan pajang barang dan lgsng ada orang tanya yang meminta cod tapi maksa banget yang meminta mandiri ecash,btw benar ngeri sih olx sekarang ladang tipu barusan pajang barang lgsng orang tanya minta cod maksa banget minta mandiri ecash
happy,"Dibales dengan sangat ramah ""Bonjour Bintang, boleh banget, besok di gedung 7 ya. A demain :)"" dengan senyuman khasnya. Besoknya, sembari degdegan udah kayak mau bimbingan skripsi padahal masih semester II ketemu dan langsung aku tunjukan PPT-ku.",dibales dengan sangat ramah bonjour bintang boleh banget besok di gedung ya a demain dengan senyuman khasnya besoknya sembari degdegan sudah kayak mau bimbingan skripsi padahal masih semester ii ketemu dan langsung aku tunjukkan pptku,dibales sangat ramah bonjour bintang banget besok gedung demain senyum khas besok sembari degdegan kayak mau bimbing skripsi padahal semester ii ketemu langsung aku tunjuk pptku
sadness,"Ya begini deh nganggur di tempat kerja karena udah selesai. Berakhir dengan *cuat - cuit* di twitter Mau ghibah sama mbak - mbak, sungkan lagi puasa. Ehe *tiga jam kemudian dia pasti ngajakin ngomongin orang kok* *kebiasaan* *banyak istighfar*",ya begini deh nganggur di tempat kerja karena sudah selesai berakhir dengan cuat cuit di twitter mau ghibah sama mbak mbak sungkan lagi puasa ehe tiga jam kemudian dia pasti ngajakin mengomongkan orang kok kebiasaan banyak istighfar,begini deh nganggur tempat kerja selesai akhir cuat cuit twitter mau ghibah sama mbak mbak sungkan puasa ehe tiga jam kemudian ngajakin omong orang kok biasa banyak istighfar
fear,"Trs pas udh ampe staisun nya lg nih, beliau marah2 dong krn gue pake gopay. Yha gmn yak, suka2 w atuhlah ya maw payment via apa. Krn w takut, w lgsg kabur aja  Msk ke stasiun nya.",terus pas sudah sampai staisun nya lagi nih beliau marah dong karena gue pakai gopay ya bagaimana ya suka gue atuhlah ya mau payment via apa karena gue takut gue langsung kabur saja masuk ke stasiun nya,terus pas staisun nya nih beliau marah dong gue pakai gopay bagaimana suka gue atuhlah mau payment via apa gue takut gue langsung kabur masuk stasiun nya
